STATION,STATION_NAME,DATE,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20141001,25,-9999,40,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20141201,211,-9999,270,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150101,117,-9999,255,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150201,38,-9999,46,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150301,79,-9999,214,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150401,94,-9999,100,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150501,180,-9999,241,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150601,23,-9999,26,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150701,28,-9999,41,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20150901,43,-9999,48,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20151001,89,-9999,274,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20151101,89,-9999,112,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0398,EL MIRAGE 1.6 S AZ US,20151201,43,-9999,59,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140301,178,-9999,229,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140401,8,-9999,8,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140701,36,-9999,59,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140801,538,-9999,1001,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20140901,960,-9999,1391,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20141001,97,-9999,107,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20141201,135,-9999,201,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150101,107,-9999,235,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150201,5,-9999,11,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150301,76,-9999,153,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150401,25,-9999,45,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150501,201,-9999,326,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150601,51,-9999,54,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150701,13,-9999,16,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150801,173,-9999,307,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20150901,89,-9999,188,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20151001,137,-9999,356,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20151101,43,-9999,66,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0034,PHOENIX 5.6 SW AZ US,20151201,58,-9999,58,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20140301,178,-9999,186,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20140701,234,-9999,280,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20140801,46,-9999,171,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20140901,508,-9999,513,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20141001,41,-9999,74,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20141201,127,-9999,260,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150101,145,-9999,306,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150201,5,-9999,8,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150301,74,-9999,87,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150501,191,-9999,191,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150601,36,-9999,51,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150701,8,-9999,8,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150801,114,-9999,312,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20150901,84,-9999,84,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20151001,58,-9999,165,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20151101,109,-9999,134,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0155,TEMPE 5.2 SSW AZ US,20151201,28,-9999,56,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140101,97,0,268,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140201,221,-9999,338,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140301,102,-9999,173,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140401,478,-9999,1750,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140501,516,-9999,941,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140601,818,-9999,2845,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140701,378,-9999,781,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140801,323,-9999,626,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20140901,249,-9999,624,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20141001,302,-9999,345,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20141101,38,-9999,64,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20150301,66,-9999,150,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20150401,183,-9999,498,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNHN0093,MINNEAPOLIS 1.9 SE MN US,20150701,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140101,-9999,-9999,-9999,-9999,222,-72,132,24,78
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140201,-9999,-9999,-9999,-9999,272,6,185,69,127
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140301,-9999,-9999,-9999,-9999,278,28,193,75,134
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140401,-9999,-9999,-9999,-9999,317,61,255,142,199
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140501,-9999,-9999,-9999,-9999,356,117,296,183,240
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140601,-9999,-9999,-9999,-9999,356,178,321,218,270
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140701,-9999,-9999,-9999,-9999,356,206,325,229,277
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140801,-9999,-9999,-9999,-9999,367,189,328,228,278
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20140901,-9999,-9999,-9999,-9999,350,150,297,210,253
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20141001,-9999,-9999,-9999,-9999,333,83,273,140,207
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20141101,-9999,-9999,-9999,-9999,272,-22,190,64,127
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20141201,-9999,-9999,-9999,-9999,294,0,189,73,131
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150101,-9999,-9999,-9999,-9999,250,-56,155,49,102
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150201,-9999,-9999,-9999,-9999,244,-56,144,32,88
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150301,-9999,-9999,-9999,-9999,300,22,221,114,168
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150401,-9999,-9999,-9999,-9999,311,111,261,165,213
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150501,-9999,-9999,-9999,-9999,344,106,289,178,233
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150601,-9999,-9999,-9999,-9999,383,189,333,222,278
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150701,-9999,-9999,-9999,-9999,372,211,342,234,288
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150801,-9999,-9999,-9999,-9999,356,217,323,230,277
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20150901,-9999,-9999,-9999,-9999,350,139,294,208,251
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20151001,-9999,-9999,-9999,-9999,244,161,219,173,196
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20151101,-9999,-9999,-9999,-9999,256,33,214,98,156
GHCND:USR0000SSAV,SAVANNAH NWR SOUTH CAROLINA GA ,20151201,-9999,-9999,-9999,-9999,283,17,231,123,177
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140201,8,-9999,11,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140301,351,-9999,435,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140401,5,-9999,10,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140701,76,-9999,111,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140801,351,-9999,1117,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20140901,432,-9999,810,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20141001,76,-9999,84,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20141201,211,-9999,464,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150101,112,-9999,511,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150201,51,-9999,69,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150301,254,-9999,488,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150401,104,-9999,200,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150501,254,-9999,439,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150601,112,-9999,224,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150701,102,-9999,151,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150801,86,-9999,101,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20150901,3,-9999,6,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20151001,254,-9999,607,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20151101,97,-9999,127,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0158,CAVE CREEK 1.0 WSW AZ US,20151201,10,-9999,28,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140301,254,-9999,264,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140401,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140701,25,-9999,70,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140801,211,-9999,564,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20140901,1100,-9999,1597,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20141001,97,-9999,103,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20141201,147,-9999,295,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150101,109,-9999,298,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150201,15,-9999,20,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150301,112,-9999,173,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150401,20,-9999,30,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150501,348,-9999,386,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150601,84,-9999,112,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150701,15,-9999,33,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150801,183,-9999,553,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20150901,38,-9999,97,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20151001,53,-9999,218,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20151101,86,-9999,122,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0157,CHANDLER 6.6 SE AZ US,20151201,25,-9999,76,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140201,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140301,287,-9999,328,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140401,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140501,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140601,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140701,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140801,99,-9999,236,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20140901,1006,-9999,1689,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20141001,99,-9999,99,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20141101,0,-9999,0,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20141201,168,-9999,325,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150101,124,-9999,300,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150201,20,-9999,38,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150301,94,-9999,140,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150401,18,-9999,28,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150501,277,-9999,313,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150601,107,-9999,168,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150701,13,-9999,13,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150801,102,-9999,110,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20150901,91,-9999,264,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20151001,58,-9999,187,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20151101,38,-9999,66,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1AZMR0278,CHANDLER 5.4 SSE AZ US,20151201,28,-9999,74,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20150501,211,-9999,483,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20150601,226,-9999,919,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20150701,513,-9999,1821,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20150801,569,-9999,1097,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20150901,178,-9999,757,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20151001,229,-9999,673,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20151101,462,-9999,1059,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1MNCV0025,CHASKA 1.7 E MN US,20151201,66,-9999,134,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140101,404,-9999,1503,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140201,577,-9999,2405,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140301,554,-9999,3200,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140401,295,-9999,1520,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140501,312,-9999,947,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140601,74,-9999,241,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140701,79,-9999,178,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140801,218,-9999,386,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20140901,500,-9999,904,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20141001,422,-9999,2031,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20141101,470,-9999,2732,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20141201,335,-9999,2046,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150101,498,-9999,1604,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150201,282,-9999,1516,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150301,447,-9999,1405,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150401,175,-9999,614,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150501,51,-9999,130,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150601,38,-9999,74,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150701,46,-9999,59,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150801,340,-9999,708,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20150901,79,-9999,370,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20151001,381,-9999,1371,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20151101,526,-9999,3045,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0062,GIG HARBOR 9.2 W WA US,20151201,711,-9999,4486,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150401,150,-9999,546,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150501,53,-9999,145,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150601,20,-9999,43,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150701,5,-9999,5,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150801,478,-9999,887,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20150901,94,-9999,297,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20151001,226,-9999,870,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20151101,439,-9999,2278,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAPR0066,GIG HARBOR 4.2 N WA US,20151201,648,-9999,3919,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0009,KENT 2.9 ENE WA US,20140101,236,-9999,1147,0,-9999,-9999,-9999,-9999,-9999
GHCND:US1WAKG0009,KENT 2.9 ENE WA US,20140201,401,64,1886,58,-9999,-9999,-9999,-9999,-9999
